TAZ,longitude_center,latitude_center,TAZ12_TEXT,ACRES,DU16,DU45,POP16,POP45,GQPOP16,GQPOP45,RPOP16,RPOP45,SFD16,SFD45,MFD16,MFD45,TOCDU16,TOCDU45,OCSDU16,OCSDU45,OCMDU16,OCMDU45,SEN16,SEN45,UEN16,UEN45,REM16,REM45,EMP2016,RE2016,SE2016,OTH2016,PSCH2016,EMP2045,RE2045,SE2045,OTH2045,PSCH2045,Total Daily Trips Through TAZ 2016,Total Daily Trips Through TAZ 2045,Trip Difference,TAZ Origin,Max_Time Difference Peak,Min_Time Difference Peak,Sum_Time Difference Peak,Max_Time Difference Uncongested,Min_Time Difference Uncongested,Sum_Time Difference Uncongested,Max_Difference - Driving Distance,Min_Difference - Driving Distance,Sum_Difference - Driving Distance,Max_Trip Difference,Min_Trip Difference,Sum_Trip Difference
941,-118.02103926,33.6980262,0941,74.228818,323,325,916,934,0,0,916,934,323,323,0,2,319,321,319,319,0,2,0,0,0,0,430,444,98,0,33,65,0,108,0,43,65,0,2660.8,2690,29.1999999999998,941,7.935568,-11.448646,-2204.358848,2.936279,-6.478992,-288.206723000006,9.903805,-6.016133,18.8062489999999,4.35560599999999,-2.676758,15.831975
1200,-117.77258445,33.68004057,1200,163.009159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,32,95,46,0,191,34,105,52,0,1350.7,1378,27.3,1200,5.431562,-19.722236,-2500.475257,3.022179,-8.887135,-187.913223,2.210222,-6.36499,-95.78675,7.18727,-6.531802,13.538805
962,-117.95832254,33.68323227,0962,161.534771,818,818,1709,1732,8,8,1701,1724,334,334,484,484,789,796,327,327,462,469,0,0,0,0,813,833,344,52,145,147,0,380,52,181,147,0,6401.4,6428.3,26.9000000000005,962,9.145677,-11.320587,-1090.246398,3.022175,-6.39310099999999,-131.961364,9.461508,-6.927728,-111.032214,6.761117,-8.302245,15.701053
21,-117.95264086,33.92639751,0021,119.954423,938,952,2856,2942,0,0,2856,2942,144,146,794,806,875,897,137,138,738,759,0,0,0,0,1278,1333,326,0,60,266,0,326,0,60,266,0,5751.7,5778.4,26.6999999999998,21,14.398579,-6.741798,6362.59502300001,2.58795900000001,-6.827304,-595.137066000003,9.004463,-6.010651,70.2827329999989,43.579715,-17.866543,7.267618
662,-118.03569566,33.75782514,0662,71.731747,304,304,908,921,0,0,908,921,304,304,0,0,300,300,300,300,0,0,0,0,0,0,379,389,193,5,107,81,0,201,11,108,82,0,2929.5,2955.7,26.1999999999998,662,15.846913,-8.91638200000001,4969.48891,3.022168,-6.39310399999999,-130.056854,9.29994,-6.016125,23.1591280000002,5.25417200000001,-4.591465,12.091588
92,-117.94523461,33.88414492,0092,122.267934,138,140,430,442,0,0,430,442,138,140,0,0,132,134,132,134,0,0,0,0,0,0,155,160,123,0,79,44,0,135,0,91,44,0,1495.2,1521.2,26,92,13.027916,-6.05143,4503.279733,3.022163,-6.393101,-63.832262,5.702753,-6.016125,-34.041785,10.234146,-4.12584200000001,12.599223
573,-118.02423776,33.78475011,0573,163.096434,736,736,1936,1963,6,6,1930,1957,563,563,173,173,707,712,555,557,152,155,695,655,0,0,889,912,399,4,283,82,30,431,5,312,84,30,6503.5,6528.8,25.3000000000002,573,15.115923,-8.435356,4125.930875,3.022167,-6.393104,-155.916020999999,4.186796,-6.016121,-75.4464679999999,11.158835,-13.386014,10.922691
894,-118.0374035,33.72803649,0894,80.524336,293,295,883,900,0,0,883,900,293,294,0,1,288,290,288,289,0,1,553,517,0,0,498,515,266,15,142,78,31,282,15,155,81,31,3701.8,3726.5,24.6999999999998,894,13.201439,-8.093963,1826.63225,3.022171,-6.393101,-134.314602,9.299936,-6.016125,13.4200470000002,3.133032,-7.678652,11.386215
1104,-117.77787274,33.74984841,1104,304.19416,729,729,2447,2482,0,0,2447,2482,729,729,0,0,713,715,713,715,0,0,2285,2133,0,0,1193,1225,410,4,197,117,92,452,4,226,130,92,9269.8,9294.4,24.6000000000004,1104,4.044876,-11.805247,-4726.70980399999,3.022179,-6.540608,-226.372315,2.947744,-6.197164,-224.367584,65.113915,-54.268991,4.68671599999994
1295,-117.83855726,33.63118848,1295,65.681849,436,436,881,893,0,0,881,893,0,0,436,436,401,405,0,0,401,405,0,0,0,0,354,363,65,0,11,54,0,77,0,22,55,0,2449.7,2474.3,24.6000000000004,1295,3.928292,-18.11092,-4840.03660800001,3.022179,-7.404601,-137.578175,5.155037,-6.016133,-47.216749,15.420942,-12.963299,12.48332
707,-117.87906397,33.76603962,0707,114.11211,391,391,1134,1149,6,6,1128,1143,391,391,0,0,380,382,380,382,0,0,0,0,0,0,629,645,105,0,17,88,0,120,0,30,90,0,3205,3229.5,24.5,707,7.045851,-10.544407,-2177.33845,3.022179,-6.393097,32.103674,1.776964,-6.016132,87.2225319999998,20.275706,-19.433614,12.782602
397,-117.9545116,33.80497773,0397,82.322361,321,323,1210,1232,0,0,1210,1232,301,303,20,20,311,313,292,294,19,19,0,0,0,0,638,660,15,0,0,15,0,18,3,0,15,0,2741.9,2766.4,24.5,397,11.07086,-8.833812,1644.367007,2.675735,-6.739537,-454.297037999994,6.845303,-7.169287,-72.749417,16.362773,-19.214054,11.111335
1447,-117.72683425,33.61620082,1447,188.951359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,34,115,50,0,220,34,128,58,0,1548.1,1572,23.9000000000001,1447,9.899322,-13.283352,2178.18076500001,3.007553,-8.178465,-174.885626000003,2.481901,-6.184532,-83.706111,3.50258300000001,-3.217061,12.407034
1516,-117.66103934,33.61131425,1516,199.785377,709,709,2144,2174,34,34,2110,2140,709,709,0,0,699,701,699,701,0,0,0,0,0,0,1273,1306,323,22,38,263,0,323,22,38,263,0,7081.2,7105,23.8000000000002,1516,14.979511,-9.796438,9169.426724,2.503464,-10.094766,-105.703816,3.131829,-5.115974,-19.627923,11.058264,-23.778843,8.02068700000011
692,-117.99139486,33.73580913,0692,33.681762,172,172,285,289,0,0,285,289,0,0,172,172,165,167,0,0,165,167,0,0,0,0,161,164,46,8,13,25,0,52,12,13,27,0,973.7,997.1,23.4,692,13.921268,-7.93776,2666.567285,3.022175,-6.393101,-135.636303999999,7.636886,-6.016137,53.970196,13.312737,-1.794563,11.263179
346,-117.96324979,33.82690256,0346,83.962983,222,224,710,725,0,0,710,725,164,166,58,58,201,203,150,152,51,51,671,632,0,0,384,397,419,13,155,220,31,439,16,163,229,31,3340.8,3363.9,23.0999999999999,346,11.862751,-6.766071,3222.5128,3.022171,-6.3931,-79.3477690000001,3.891774,-6.797813,-43.667913,7.874704,-4.753169,10.807449
1037,-117.96949747,33.70495649,1037,79.575454,285,295,945,987,0,0,945,987,285,293,0,2,281,291,281,289,0,2,0,0,0,0,364,384,209,74,103,32,0,229,78,115,36,0,4001.5,4024.5,23,1037,10.140695,-10.325569,-31.8130070000007,3.022175,-6.3931,-158.724332,7.051138,-6.016132,-19.007179,6.874156,-1.867445,11.345923
1621,-117.70322061,33.57386463,1621,38.030816,306,306,444,450,0,0,444,450,0,0,306,306,283,286,0,0,283,286,24,24,0,0,230,236,239,0,183,56,0,252,0,196,56,0,2936.2,2959,22.8000000000002,1621,14.88175,-10.24197,9241.21975000002,2.503464,-7.853171,-266.708866000002,2.382444,-6.023308,-58.538421,17.024283,-5.12924599999999,10.382296
340,-117.87839277,33.8290204,0340,79.094931,251,251,978,990,29,29,949,961,251,251,0,0,248,249,248,249,0,0,764,764,0,0,450,462,41,0,6,35,0,44,0,9,35,0,2460.7,2483.3,22.6000000000004,340,10.182708,-9.185764,1362.778207,3.022175,-6.393101,-83.8331969999998,2.251061,-6.016133,-6.19146899999998,60.465905,-8.669488,11.380383
1339,-117.71130716,33.63898656,1339,96.134179,494,494,737,748,0,0,737,748,0,0,494,494,455,460,0,0,455,460,0,0,0,0,145,149,224,41,26,157,0,240,41,36,163,0,2524.1,2546.4,22.3000000000002,1339,10.070711,-11.912086,2103.272408,3.022174,-7.19713,-122.104939,2.210211,-6.016133,-44.408578,7.866441,-7.225364,11.065572
905,-118.0371527,33.71895205,0905,164.54689,1017,1027,2536,2593,0,0,2536,2593,545,547,472,480,981,998,536,538,445,460,11,11,0,0,1059,1098,787,171,323,293,0,829,176,352,301,0,10473.1,10495.2,22.1000000000004,905,11.012096,-8.118836,598.546292000002,3.022171,-6.393101,-134.31094,9.29994,-6.016132,21.4524650000001,8.667074,-29.715422,-3.89681199999996
296,-117.79574927,33.84743344,0296,218.523612,712,712,1841,1867,4,4,1837,1863,483,483,229,229,696,701,475,478,221,223,0,0,0,0,906,931,589,143,191,255,0,621,157,200,264,0,8109.2,8131.3,22.1000000000004,296,9.025824,-12.505306,-244.474092000001,2.980717,-6.434555,-159.482303999997,1.776966,-6.016125,-31.427344,28.445366,-23.623328,4.31431200000006
295,-117.84546339,33.84827681,0295,173.376717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3,113,9,0,140,6,119,15,0,946.2,968.3,22.0999999999999,295,8.809734,-10.955612,502.525848999998,3.022168,-6.393104,-85.0979730000001,2.508101,-6.016132,-12.933857,9.307154,-0.842984000000001,10.901811
176,-117.72676077,33.88831026,0176,1015.876944,926,928,2634,2677,0,0,2634,2677,640,642,286,286,855,865,595,602,260,263,0,0,0,0,1206,1241,311,0,88,223,0,347,20,104,223,0,5300.6,5322.5,21.8999999999996,176,18.457299,-11.722763,2523.039599,3.022167,-6.393097,-89.873667,1.776955,-6.016136,-19.072242,33.882309,-3.581175,29.3681580000001
977,-118.01067271,33.66798281,0977,186.145735,2217,2237,4514,4619,4,4,4510,4615,902,913,1315,1324,2028,2064,837,849,1191,1215,0,0,0,0,2741,2842,597,14,161,422,0,630,14,190,426,0,13986.9,14007,20.1000000000004,977,7.014425,-12.644691,-1857.234605,3.022171,-6.393097,-182.186934999999,7.636881,-6.016128,-10.368938,36.467862,-26.749235,-0.201756000000194
672,-117.96799564,33.75400788,0672,82.771751,304,309,1383,1414,8,8,1375,1406,304,304,0,5,294,299,294,294,0,5,0,0,0,0,705,732,90,0,30,60,0,101,0,41,60,0,3198.7,3218.6,19.9000000000001,672,11.078783,-9.057354,761.231816999999,3.022167,-6.393104,-148.440597,8.36648,-6.016132,98.8614250000005,46.840394,-2.93422,10.417783
879,-118.02009931,33.74763443,0879,146.23672,515,516,1557,1582,6,6,1551,1576,515,516,0,0,503,504,503,504,0,0,1388,1309,0,0,743,766,295,0,167,53,75,331,3,192,61,75,5323.1,5342.7,19.5999999999995,879,13.895475,-8.71756800000001,2726.558057,3.022171,-6.393101,-148.378041,8.602003,-6.016133,65.696485,16.926248,-7.692149,6.56311699999997
350,-117.99746782,33.82160127,0350,184.698311,858,869,2873,2958,470,481,2403,2477,500,500,358,369,784,798,462,460,322,338,674,633,0,0,1105,1336,1282,23,1037,192,30,1330,38,1052,210,30,12722.2,12741.4,19.1999999999989,350,14.169289,-9.141769,2641.539369,2.975918,-6.439346,-108.417335,3.891775,-6.165866,1062.382271,15.491756,-46.891655,-12.2852089999999
712,-117.84126805,33.76345335,0712,218.458006,982,1010,3100,3221,185,190,2915,3031,428,454,554,556,956,991,421,446,535,545,1037,987,31,31,1496,1572,2148,33,1257,810,48,2231,37,1334,812,48,18939.9,18958.9,19,712,6.072054,-11.192966,-3122.98203,3.022178,-6.393094,-82.3910079999998,2.210226,-6.016132,-30.301535,45.369074,-43.107445,15.608643
924,-117.99342735,33.71200148,0924,161.641854,1069,1072,5308,5391,16,16,5292,5375,45,45,1024,1027,1023,1044,44,44,979,1000,668,620,0,0,2032,2105,2252,201,1248,767,36,2422,221,1377,788,36,21456.2,21475,18.7999999999993,924,10.920792,-8.064422,785.43979,3.022175,-6.3931,-161.327544,7.636881,-6.016136,1.16247299999999,20.199678,-10.510521,5.01948599999984
1142,-117.78529454,33.7262407,1142,112.726573,1116,1116,1837,1863,0,0,1837,1863,0,0,1116,1116,1051,1064,0,0,1051,1064,0,0,0,0,986,1014,834,202,353,279,0,842,210,353,279,0,11179.3,11198,18.7000000000007,1142,5.008249,-12.390571,-2250.204605,3.02218,-6.393092,-164.445566,2.210219,-6.016132,-88.1456689999999,39.453764,-51.47728,-1.61008400000003
928,-118.05861544,33.70637888,0928,33.521418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.2,528.9,18.7,928,6.740305,-9.41019900000001,-1289.723237,3.022163,-6.393101,-142.051961,6.021019,-6.016125,-17.9053910000001,1.430866,-0.925943,8.75588700000002
653,-118.00295443,33.77014043,0653,165.457909,669,677,2120,2168,14,14,2106,2154,344,347,325,330,647,659,336,340,311,319,0,0,0,0,1132,1172,459,16,96,347,0,490,20,101,369,0,5890.2,5908.8,18.6000000000004,653,13.950408,-8.52134,3348.897158,3.061359,-6.35391300000001,-123.279567000001,8.580284,-6.016125,5.79659900000011,15.337631,-11.127322,7.70407400000001
567,-117.93689515,33.79231777,0567,159.722157,790,790,2627,2662,45,45,2582,2617,403,403,387,387,757,762,391,391,366,371,75,70,0,0,1274,1306,296,0,127,160,9,324,4,147,164,9,7149,7167.3,18.3000000000002,567,9.284776,-9.978458,-178.586661999998,2.855038,-6.560234,-337.391939999994,4.117936,-6.016137,-128.103072,46.978922,-30.233126,3.909074
471,-117.80551677,33.79321157,0471,387.269487,1725,1738,7502,7666,55,55,7447,7611,1218,1218,507,520,1681,1700,1192,1194,489,506,953,899,0,0,3488,3606,1134,69,556,462,47,1194,82,576,489,47,22049.8,22068,18.2000000000007,471,7.262585,-15.028313,-2857.825592,3.022175,-6.393101,-103.772807,2.62666,-6.016136,-74.477831,78.831595,-209.007274,-96.9599270000003
958,-117.98434433,33.68312833,0958,156.221285,615,622,1696,1734,0,0,1696,1734,500,502,115,120,604,613,493,496,111,117,442,415,0,0,945,979,629,34,235,334,26,676,35,276,339,26,7438.9,7456.9,18,958,8.597162,-11.869095,-1373.041159,3.022171,-6.393101,-222.915968,5.932169,-6.016132,-5.20963599999991,6.111109,-4.360799,11.7322949999999
936,-117.99341917,33.70478092,0936,159.422311,741,746,2221,2262,0,0,2221,2262,85,85,656,661,696,708,81,81,615,627,0,0,0,0,993,1025,1494,56,443,995,0,1584,62,495,1027,0,10150.3,10168,17.7000000000007,936,9.752331,-9.714553,-47.9577759999994,3.022175,-6.39310099999999,-163.567043,7.636881,-6.016132,20.84845,14.518004,-5.879501,8.31476699999991
913,-117.97650175,33.71909293,0913,147.677498,557,563,1538,1577,2,2,1536,1575,405,409,152,154,530,537,388,392,142,145,0,0,0,0,849,882,199,0,62,122,15,223,5,75,128,15,4683,4700.5,17.5,913,12.059774,-8.674049,1133.033886,3.022175,-6.393101,-227.576958,7.296425,-6.016136,-22.545225,6.086643,-3.175447,9.84942199999999
664,-118.04008647,33.75482941,0664,92.442212,631,631,1293,1311,0,0,1293,1311,76,76,555,555,611,619,75,75,536,544,0,0,0,0,559,574,160,5,106,49,0,172,5,117,50,0,3795.8,3813.3,17.5,664,15.526381,-9.19776900000001,4366.70501899999,2.958542,-6.456729,-188.638308000002,9.299946,-6.016124,13.3759670000002,4.062861,-4.700041,8.89602500000002
1425,-117.82675773,33.59479923,1425,544.156034,209,209,588,596,0,0,588,596,209,209,0,0,193,194,193,194,0,0,0,0,0,0,353,362,51,0,0,51,0,51,0,0,51,0,1810.1,1827.4,17.3000000000002,1425,3.219219,-18.819984,-4969.81270000002,3.022174,-7.404599,-147.507606,4.975735,-4.835678,-72.264676,4.534529,-5.781764,7.56798400000002
948,-118.00366439,33.69052194,0948,95.821252,236,239,782,800,0,0,782,800,236,236,0,3,234,238,234,235,0,3,0,0,0,0,374,387,182,3,66,113,0,196,3,75,118,0,2647.3,2664.3,17,948,8.585907,-11.880352,-1312.153268,2.986843,-6.428429,-217.920561000001,7.636882,-6.016136,-2.15011699999999,3.484717,-2.370907,9.08067400000003
352,-117.89493669,33.82243008,0352,255.781614,801,800,2744,2779,0,0,2744,2779,475,474,326,326,782,784,468,467,314,317,592,555,0,0,1664,1705,1871,35,402,1402,32,1925,53,420,1420,32,12192.2,12208.8,16.5999999999985,352,9.067709,-9.72827100000001,-92.7795850000034,3.022174,-6.3931,-84.746331,2.251062,-6.024751,-12.695766,154.675557,-40.771046,-12.174461
1018,-117.96761655,33.72676853,1018,155.6232,591,599,1953,2006,8,8,1945,1998,591,599,0,0,579,587,579,587,0,0,783,738,0,0,807,840,199,0,133,32,34,235,0,162,39,34,5911,5927.2,16.1999999999998,1018,11.561569,-8.302471,810.865417000002,3.022175,-6.393101,-147.411879,7.968868,-6.016132,90.5613890000001,11.170446,-4.725875,11.797861
281,-117.7201947,33.85165742,0281,186.647186,166,166,586,594,0,0,586,594,166,166,0,0,163,163,163,163,0,0,0,0,0,0,337,347,29,0,9,20,0,35,3,12,20,0,1398.8,1414.9,16.1000000000001,281,12.484078,-14.282013,744.950574,3.022163,-6.393101,-87.623201,1.776963,-6.016133,-26.120977,3.33968,-4.419864,9.568878
185,-117.77374599,33.88709484,0185,167.166785,526,526,1617,1639,6,6,1611,1633,526,526,0,0,520,520,520,520,0,0,0,0,0,0,882,906,92,0,51,41,0,116,4,68,44,0,4338.9,4354.9,16,185,9.938496,-13.086593,878.280147000002,1.648884,-7.76638,-2250.89472899997,4.706505,-6.044167,-30.541075,26.958314,-14.601022,9.86090099999997
1245,-117.79090721,33.65471996,1245,685.614672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,15.1,15.1,1245,4.266835,-18.827717,-4406.33739800001,3.022177,-8.872218,-164.520887,2.210214,-6.364987,-86.752483,0.223789,0,7.695521
842,-117.73702125,33.76072339,0842,547.564024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,321,0,321,0,0,321,0,470.6,485.3,14.7,842,2.588635,-20.648903,-8592.265883,0.193451000000003,-9.221817,-1979.79843700001,3.787602,-9.184654,-1391.69810799999,1.539751,-1.438486,7.34591000000001
605,-117.93347048,33.77063696,0605,162.871018,594,610,2387,2448,8,8,2379,2440,482,482,112,128,576,594,470,471,106,123,56,55,0,0,1339,1390,710,4,532,168,6,751,4,571,170,6,9602.8,9616.7,13.9000000000015,605,9.086537,-10.054748,-151.276390999999,2.853123,-6.562153,-263.294329999998,6.582806,-7.03126,20.2248490000003,35.102581,-18.525129,0.933894000000007
1656,-117.68188189,33.52031325,1656,110.18678,438,438,1130,1145,0,0,1130,1145,368,368,70,70,426,427,359,359,67,68,0,0,0,0,548,561,185,0,40,145,0,192,7,40,145,0,3692.3,3705.8,13.5,1656,16.779778,-10.217354,11693.429736,1.248644,-8.040653,-1291.76094299999,7.228567,-5.689434,-218.625788999997,14.835918,-47.848893,3.275886
1702,-117.69497726,33.47463963,1702,50.857721,206,212,390,409,0,0,390,409,206,212,0,0,186,192,186,192,0,0,0,0,0,0,183,194,80,0,43,37,0,83,0,46,37,0,1452.1,1465.5,13.4000000000001,1702,19.602085,-9.64744,13715.325523,2.096341,-7.415287,-152.477061000001,8.43924,-9.33738,-74.7299509999999,4.403905,-5.69933999999999,6.26151400000002
1168,-117.80510587,33.69368662,1168,213.278659,1031,1031,3410,3458,0,0,3410,3458,790,790,241,241,997,1005,783,786,214,219,940,885,0,0,1366,1412,426,3,198,182,43,475,9,232,191,43,10758.3,10771.4,13.1000000000004,1168,4.592987,-15.157635,-4201.18515200001,2.987839,-6.427433,-268.292269,2.21022,-6.016134,-203.245192,108.231184,-50.989418,-7.21383100000003
1052,-117.8631696,33.69363455,1052,172.264754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,244,2101,2211,0,4794,264,2257,2273,0,25122.9,25135.9,13,1052,3.282349,-12.607826,-5712.878436,3.022182,-6.393093,-105.475918,3.367722,-6.016132,-40.1639150000001,69.161565,-96.477452,-2.73838900000005
940,-118.02569896,33.69955659,0940,26.867849,118,120,348,358,0,0,348,358,118,118,0,2,115,117,115,115,0,2,0,0,0,0,163,170,35,0,6,29,0,35,0,6,29,0,951,963.9,12.9,940,7.804457,-10.774868,-2162.909837,3.022171,-6.39310099999999,-188.119806999999,10.312752,-6.016129,-20.539122,0.807623,-1.027872,6.28078899999999
48,-117.87821186,33.92179999,0048,111.898384,933,933,2111,2141,0,0,2111,2141,230,230,703,703,881,889,229,229,652,660,0,0,0,0,1239,1273,323,0,194,129,0,345,0,211,134,0,6269.7,6281.5,11.8000000000002,48,12.110191,-10.961319,4050.26524,3.022167,-6.393104,-71.7753970000002,4.838922,-6.839529,-17.736888,10.534482,-36.704901,2.93489100000002
960,-117.96915982,33.68321192,0960,81.43156,327,328,907,921,14,14,893,907,208,208,119,120,318,321,208,208,110,113,709,679,0,0,429,441,326,3,136,155,32,351,4,149,166,32,3906.1,3917.6,11.5,960,8.915901,-11.550365,-1204.679403,3.022175,-6.393101,-174.06947,7.051134,-6.016132,-23.885616,4.480105,-2.996244,5.845524
104,-117.90384186,33.87878405,0104,96.896518,361,361,987,1000,8,8,979,992,361,361,0,0,353,354,353,354,0,0,0,0,0,0,438,450,166,6,102,58,0,173,13,102,58,0,3094.9,3106.3,11.4000000000001,104,10.26025,-8.695206,1902.227222,3.02216799999999,-6.3931,-58.884564,4.420525,-6.016125,8.176832,6.746738,-11.248996,2.35704100000002
1667,-117.71224658,33.49562034,1667,126.493411,256,256,607,616,0,0,607,616,151,151,105,105,236,238,143,143,93,95,0,0,0,0,284,290,61,0,35,26,0,68,0,42,26,0,2038,2049.3,11.3000000000002,1667,19.892773,-9.979268,12895.443169,2.035254,-7.508374,-272.334392999999,8.132479,-7.30862,937.446453000019,9.92588800000001,-2.566229,5.31021800000002
781,-117.9049042,33.72167759,0781,172.533251,895,895,5318,5391,12,12,5306,5379,769,769,126,126,878,883,757,761,121,122,0,0,0,0,2512,2579,435,81,85,269,0,447,90,85,272,0,12584.7,12595.7,11,781,6.931199,-10.463826,-3235.937252,3.022175,-6.39310099999999,-191.726052000001,3.426393,-6.016132,123.294477,46.456789,-11.176738,2.29530700000007
12,-117.91998497,33.93550191,0012,160.009879,632,640,1924,1969,0,0,1924,1969,632,632,0,8,620,628,620,620,0,8,0,0,0,0,913,946,223,14,117,92,0,230,21,117,92,0,4927.2,4937.7,10.5,12,13.481396,-8.019645,5662.38170299999,3.022167,-6.393097,-87.6521450000001,5.615737,-6.09268,-188.526949,28.338504,-20.706939,1.36208700000009
1583,-117.61192163,33.58143363,1583,100.463813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2451,2451,0,0,0,0,118,0,11,0,107,125,0,11,7,107,1442.2,1452.7,10.5,1583,18.448663,-13.582098,14158.180863,4.756571,-13.829312,-256.99658,3.964966,-7.294458,-75.925534,72.917268,-21.961647,6.17790799999999
1314,-117.65374294,33.67637951,1314,57.07272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,80,292,570,0,989,80,314,595,0,4658.4,4668.8,10.4000000000005,1314,10.908962,-11.993915,1027.943608,2.503467,-10.094767,-293.903542,2.210217,-7.631424,-278.933791,45.162548,-22.818475,-4.50274899999994
291,-117.9022087,33.85061526,0291,141.693834,590,591,3061,3107,6,6,3055,3101,527,528,63,63,578,582,519,522,59,60,0,0,0,0,1438,1478,222,69,64,89,0,242,75,75,92,0,7372.2,7382.3,10.1000000000004,291,10.354656,-8.60080300000001,1923.519609,3.022167,-6.393104,-65.299415,2.879288,-6.016133,1.06422900000002,44.67541,-16.749472,2.77786399999991
387,-117.93748765,33.80886372,0387,71.753333,314,314,1213,1229,18,18,1195,1211,213,213,101,101,291,293,201,201,90,92,0,0,0,0,461,473,79,0,23,56,0,85,3,26,56,0,2664.1,2674.2,10.0999999999999,387,10.65295,-9.251724,1142.118176,2.877872,-6.53740000000001,-237.010762000002,4.530571,-6.871448,-766.233532000004,16.182066,-42.69167,4.329379
1042,-117.96943178,33.69768426,1042,84.262865,321,324,993,1017,3,3,990,1014,321,324,0,0,317,320,317,320,0,0,0,0,0,0,454,470,291,20,228,43,0,311,23,241,47,0,4608.3,4618.3,10,1042,10.163734,-10.302533,-2.19259699999972,3.022179,-6.393097,-128.960067,7.051136,-7.104528,-551.625599999999,9.527734,-2.557478,4.53921999999999
253,-117.80959408,33.87333009,0253,526.753068,1027,1059,3321,3449,4,4,3317,3445,1026,1058,1,1,1013,1050,1012,1049,1,1,817,761,0,0,1896,1991,474,34,220,188,32,493,36,237,188,32,10888.2,10898.2,10,253,11.043632,-12.290402,2398.027405,3.022167,-6.393105,-90.919855,2.377455,-6.016129,-219.19422,95.930587,-40.818898,-1.43043099999993
